Name Party,Code,,Vote Count 1 2,Ab/Aff/Spec/Fed,Total Voters,Total
County Election,,,,,,
Column 01,,,,,,
Pos A01 PRESIDENT/VICE PRESIDENT,,,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,
CLINTON/KAINE WORKI,15 04,,3,3 0,,,,,,6
"",Wolcott,,6,8 0,,,,,,14
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,,PRESIDENT/VICE PRESIDENT,,,Total,Pos,E01,531
Pos F01 PRESIDENT/VICE PRESIDENT,,,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,
JOHNSON/WELD INDEP,01 01,,37,0 1,,,,,,38
JOHNSON/WELD INDEP,01 02,,19,14 3,,,,,,36
JOHNSON/WELD INDEP,01 03,,18,0 3,,,,,,21
JOHNSON/WELD INDEP,01 04,,13,0 1,,,,,,14
JOHNSON/WELD INDEP,01 05,,13,0 0,,,,,,13
JOHNSON/WELD INDEP,01 06,,21,0 2,,,,,,23
JOHNSON/WELD INDEP,01 07,,19,0 2,,,,,,21
JOHNSON/WELD INDEP,01 08,,5,4 0,,,,,,9
JOHNSON/WELD INDEP,01 09,,16,0 2,,,,,,18
JOHNSON/WELD INDEP,01 10,,21,0 2,,,,,,23
"",Arcadia,,182,18 16,,,,,,216
JOHNSON/WELD INDEP,02 01,,18,0 2,,,,,,20
"",Butler,,18,0 2,,,,,,20
JOHNSON/WELD INDEP,03 01,,4,6 1,,,,,,11
JOHNSON/WELD INDEP,03 02,,7,5 1,,,,,,13
JOHNSON/WELD INDEP,03 03,,0,2 0,,,,,,2
JOHNSON/WELD INDEP,03 04,,7,3 0,,,,,,10
"",Galen,,18,16 2,,,,,,36
JOHNSON/WELD INDEP,04 01,,18,0 1,,,,,,19
JOHNSON/WELD INDEP,04 02,,20,0 1,,,,,,21
"",Huron,,38,0 2,,,,,,40
JOHNSON/WELD INDEP,05 01,,9,0 0,,,,,,9
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
JOHNSON/WELD,INDEP,05 02,,11,0,1,,12
JOHNSON/WELD,INDEP,05 03,,9,0,1,,10
JOHNSON/WELD,INDEP,05 04,,17,0,2,,19
JOHNSON/WELD,INDEP,05 05,,14,0,2,,16
"",,Lyons,,60,0,6,,66
JOHNSON/WELD,INDEP,06 01,,9,15,1,,25
JOHNSON/WELD,INDEP,06 02,,11,27,5,,43
JOHNSON/WELD,INDEP,06 03,,8,9,1,,18
JOHNSON/WELD,INDEP,06 04,,8,6,1,,15
JOHNSON/WELD,INDEP,06 05,,23,0,1,,24
"",,Macedon,,59,57,9,,125
JOHNSON/WELD,INDEP,07 01,,21,0,0,,21
JOHNSON/WELD,INDEP,07 02,,24,0,0,,24
JOHNSON/WELD,INDEP,07 03,,22,0,0,,22
JOHNSON/WELD,INDEP,07 04,,22,0,0,,22
"",,Marion,,89,0,0,,89
JOHNSON/WELD,INDEP,08 01,,8,16,0,,24
JOHNSON/WELD,INDEP,08 02,,20,0,3,,23
JOHNSON/WELD,INDEP,08 03,,29,0,2,,31
JOHNSON/WELD,INDEP,08 04,,16,0,2,,18
JOHNSON/WELD,INDEP,08 05,,11,0,2,,13
JOHNSON/WELD,INDEP,08 06,,21,15,3,,39
"",,Ontario,,105,31,12,,148
JOHNSON/WELD,INDEP,09 01,,12,8,2,,22
JOHNSON/WELD,INDEP,09 02,,8,13,1,,22
JOHNSON/WELD,INDEP,09 03,,10,7,4,,21
JOHNSON/WELD,INDEP,09 04,,14,12,0,,26
JOHNSON/WELD,INDEP,09 05,,22,0,1,,23
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
JOHNSON/WELD,INDEP,09 06,,10,9,2,,21
"",,Palmyra,,76,49,10,,135
JOHNSON/WELD,INDEP,10 01,,13,0,2,,15
JOHNSON/WELD,INDEP,10 02,,17,0,1,,18
"",,Rose,,30,0,3,,33
JOHNSON/WELD,INDEP,11 01,,10,0,1,,11
JOHNSON/WELD,INDEP,11 02,,10,0,0,,10
"",,Savannah,,20,0,1,,21
JOHNSON/WELD,INDEP,12 01,,17,0,4,,21
JOHNSON/WELD,INDEP,12 02,,4,17,2,,23
JOHNSON/WELD,INDEP,12 03,,6,14,4,,24
JOHNSON/WELD,INDEP,12 04,,20,0,0,,20
JOHNSON/WELD,INDEP,12 05,,9,10,3,,22
JOHNSON/WELD,INDEP,12 06,,3,6,1,,10
"",,Sodus,,59,47,14,,120
JOHNSON/WELD,INDEP,13 01,,8,13,1,,22
JOHNSON/WELD,INDEP,13 02,,44,17,5,,66
JOHNSON/WELD,INDEP,13 03,,30,0,1,,31
JOHNSON/WELD,INDEP,13 04,,34,0,3,,37
JOHNSON/WELD,INDEP,13 05,,16,4,0,,20
"",,Walworth,,132,34,10,,176
JOHNSON/WELD,INDEP,14 01,,15,7,1,,23
JOHNSON/WELD,INDEP,14 02,,27,0,2,,29
JOHNSON/WELD,INDEP,14 03,,18,10,1,,29
JOHNSON/WELD,INDEP,14 04,,18,0,2,,20
JOHNSON/WELD,INDEP,14 05,,23,0,0,,23
"",,Williamson,,101,17,6,,124
JOHNSON/WELD,INDEP,15 01,,6,7,1,,14
Name Party,Code,,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total
JOHNSON/WELD INDEP,15 02,,4,0 1,,,,,,5
JOHNSON/WELD INDEP,15 03,,8,6 0,,,,,,14
JOHNSON/WELD INDEP,15 04,,7,2 0,,,,,,9
"",Wolcott,,25,15 2,,,,,,42
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,,PRESIDENT/VICE PRESIDENT,,,Total,Pos,F01,"1,391"
Pos G01 PRESIDENT/VICE PRESIDENT,,,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,
CLINTON/KAINE WOME,01 01,,1,0 0,,,,,,1
CLINTON/KAINE WOME,01 02,,0,0 0,,,,,,0
CLINTON/KAINE WOME,01 03,,7,0 1,,,,,,8
CLINTON/KAINE WOME,01 04,,0,0 0,,,,,,0
CLINTON/KAINE WOME,01 05,,1,0 0,,,,,,1
CLINTON/KAINE WOME,01 06,,0,0 0,,,,,,0
CLINTON/KAINE WOME,01 07,,4,0 0,,,,,,4
CLINTON/KAINE WOME,01 08,,0,2 0,,,,,,2
CLINTON/KAINE WOME,01 09,,2,0 0,,,,,,2
CLINTON/KAINE WOME,01 10,,4,0 1,,,,,,5
"",Arcadia,,19,2 2,,,,,,23
CLINTON/KAINE WOME,02 01,,1,0 0,,,,,,1
"",Butler,,1,0 0,,,,,,1
CLINTON/KAINE WOME,03 01,,2,1 0,,,,,,3
CLINTON/KAINE WOME,03 02,,0,1 0,,,,,,1
CLINTON/KAINE WOME,03 03,,0,0 0,,,,,,0
CLINTON/KAINE WOME,03 04,,0,1 0,,,,,,1
"",Galen,,2,3 0,,,,,,5
CLINTON/KAINE WOME,04 01,,1,0 0,,,,,,1
CLINTON/KAINE WOME,04 02,,0,0 1,,,,,,1
"",Huron,,1,0 1,,,,,,2
CLINTON/KAINE WOME,05 01,,4,0 0,,,,,,4
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
CLINTON/KAINE,WOME,05 02,,2,0,0,,2
CLINTON/KAINE,WOME,05 03,,2,0,0,,2
CLINTON/KAINE,WOME,05 04,,0,0,1,,1
CLINTON/KAINE,WOME,05 05,,3,0,1,,4
"",,Lyons,,11,0,2,,13
CLINTON/KAINE,WOME,06 01,,3,3,1,,7
CLINTON/KAINE,WOME,06 02,,1,3,0,,4
CLINTON/KAINE,WOME,06 03,,3,0,0,,3
CLINTON/KAINE,WOME,06 04,,6,1,0,,7
CLINTON/KAINE,WOME,06 05,,1,0,0,,1
"",,Macedon,,14,7,1,,22
CLINTON/KAINE,WOME,07 01,,4,0,0,,4
CLINTON/KAINE,WOME,07 02,,6,0,0,,6
CLINTON/KAINE,WOME,07 03,,2,0,0,,2
CLINTON/KAINE,WOME,07 04,,7,0,0,,7
"",,Marion,,19,0,0,,19
CLINTON/KAINE,WOME,08 01,,3,0,0,,3
CLINTON/KAINE,WOME,08 02,,13,0,0,,13
CLINTON/KAINE,WOME,08 03,,6,0,0,,6
CLINTON/KAINE,WOME,08 04,,0,0,0,,0
CLINTON/KAINE,WOME,08 05,,6,0,0,,6
CLINTON/KAINE,WOME,08 06,,3,2,0,,5
"",,Ontario,,31,2,0,,33
CLINTON/KAINE,WOME,09 01,,1,1,0,,2
CLINTON/KAINE,WOME,09 02,,0,3,0,,3
CLINTON/KAINE,WOME,09 03,,1,1,0,,2
CLINTON/KAINE,WOME,09 04,,3,2,0,,5
CLINTON/KAINE,WOME,09 05,,4,0,2,,6
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
CLINTON/KAINE,WOME,09 06,,0,1,0,,1
"",,Palmyra,,9,8,2,,19
CLINTON/KAINE,WOME,10 01,,2,0,1,,3
CLINTON/KAINE,WOME,10 02,,1,0,0,,1
"",,Rose,,3,0,1,,4
CLINTON/KAINE,WOME,11 01,,2,0,0,,2
CLINTON/KAINE,WOME,11 02,,2,0,0,,2
"",,Savannah,,4,0,0,,4
CLINTON/KAINE,WOME,12 01,,3,0,1,,4
CLINTON/KAINE,WOME,12 02,,1,1,0,,2
CLINTON/KAINE,WOME,12 03,,0,1,0,,1
CLINTON/KAINE,WOME,12 04,,4,0,0,,4
CLINTON/KAINE,WOME,12 05,,2,1,0,,3
CLINTON/KAINE,WOME,12 06,,1,2,0,,3
"",,Sodus,,11,5,1,,17
CLINTON/KAINE,WOME,13 01,,2,1,0,,3
CLINTON/KAINE,WOME,13 02,,3,6,0,,9
CLINTON/KAINE,WOME,13 03,,3,0,0,,3
CLINTON/KAINE,WOME,13 04,,1,0,0,,1
CLINTON/KAINE,WOME,13 05,,2,2,0,,4
"",,Walworth,,11,9,0,,20
CLINTON/KAINE,WOME,14 01,,2,0,0,,2
CLINTON/KAINE,WOME,14 02,,4,0,2,,6
CLINTON/KAINE,WOME,14 03,,6,4,0,,10
CLINTON/KAINE,WOME,14 04,,5,0,0,,5
CLINTON/KAINE,WOME,14 05,,4,0,0,,4
"",,Williamson,,21,4,2,,27
CLINTON/KAINE,WOME,15 01,,1,0,0,,1
Name Party,Code,,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total
CLINTON/KAINE WOME,15 02,,0,0 0,,,,,,0
CLINTON/KAINE WOME,15 03,,1,0 0,,,,,,1
CLINTON/KAINE WOME,15 04,,2,1 0,,,,,,3
"",Wolcott,,4,1 0,,,,,,5
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,,PRESIDENT/VICE PRESIDENT,,,Total,Pos,G01,214
Pos I01 PRESIDENT/VICE PRESIDENT,,,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,
JOHNSON/WELD LIBERT,01 01,,9,0 0,,,,,,9
JOHNSON/WELD LIBERT,01 02,,2,2 2,,,,,,6
JOHNSON/WELD LIBERT,01 03,,4,0 0,,,,,,4
JOHNSON/WELD LIBERT,01 04,,2,0 0,,,,,,2
JOHNSON/WELD LIBERT,01 05,,8,0 0,,,,,,8
JOHNSON/WELD LIBERT,01 06,,5,0 2,,,,,,7
JOHNSON/WELD LIBERT,01 07,,5,0 0,,,,,,5
JOHNSON/WELD LIBERT,01 08,,0,0 0,,,,,,0
JOHNSON/WELD LIBERT,01 09,,4,0 0,,,,,,4
JOHNSON/WELD LIBERT,01 10,,2,0 1,,,,,,3
"",Arcadia,,41,2 5,,,,,,48
JOHNSON/WELD LIBERT,02 01,,6,0 2,,,,,,8
"",Butler,,6,0 2,,,,,,8
JOHNSON/WELD LIBERT,03 01,,3,0 0,,,,,,3
JOHNSON/WELD LIBERT,03 02,,2,0 1,,,,,,3
JOHNSON/WELD LIBERT,03 03,,3,2 1,,,,,,6
JOHNSON/WELD LIBERT,03 04,,0,1 0,,,,,,1
"",Galen,,8,3 2,,,,,,13
JOHNSON/WELD LIBERT,04 01,,5,0 0,,,,,,5
JOHNSON/WELD LIBERT,04 02,,2,0 0,,,,,,2
"",Huron,,7,0 0,,,,,,7
JOHNSON/WELD LIBERT,05 01,,3,0 0,,,,,,3
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
JOHNSON/WELD,LIBERT,05 02,,4,0,0,,4
JOHNSON/WELD,LIBERT,05 03,,2,0,0,,2
JOHNSON/WELD,LIBERT,05 04,,7,0,1,,8
JOHNSON/WELD,LIBERT,05 05,,2,0,1,,3
"",,Lyons,,18,0,2,,20
JOHNSON/WELD,LIBERT,06 01,,6,7,1,,14
JOHNSON/WELD,LIBERT,06 02,,5,10,0,,15
JOHNSON/WELD,LIBERT,06 03,,7,6,0,,13
JOHNSON/WELD,LIBERT,06 04,,6,3,1,,10
JOHNSON/WELD,LIBERT,06 05,,12,0,1,,13
"",,Macedon,,36,26,3,,65
JOHNSON/WELD,LIBERT,07 01,,7,0,0,,7
JOHNSON/WELD,LIBERT,07 02,,5,0,0,,5
JOHNSON/WELD,LIBERT,07 03,,7,0,0,,7
JOHNSON/WELD,LIBERT,07 04,,4,0,0,,4
"",,Marion,,23,0,0,,23
JOHNSON/WELD,LIBERT,08 01,,3,6,1,,10
JOHNSON/WELD,LIBERT,08 02,,10,0,1,,11
JOHNSON/WELD,LIBERT,08 03,,14,0,1,,15
JOHNSON/WELD,LIBERT,08 04,,5,0,0,,5
JOHNSON/WELD,LIBERT,08 05,,6,0,1,,7
JOHNSON/WELD,LIBERT,08 06,,11,4,3,,18
"",,Ontario,,49,10,7,,66
JOHNSON/WELD,LIBERT,09 01,,5,4,1,,10
JOHNSON/WELD,LIBERT,09 02,,6,2,0,,8
JOHNSON/WELD,LIBERT,09 03,,10,1,1,,12
JOHNSON/WELD,LIBERT,09 04,,3,3,0,,6
JOHNSON/WELD,LIBERT,09 05,,3,0,0,,3
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
JOHNSON/WELD,LIBERT,09 06,,4,3,1,,8
"",,Palmyra,,31,13,3,,47
JOHNSON/WELD,LIBERT,10 01,,7,0,2,,9
JOHNSON/WELD,LIBERT,10 02,,8,0,0,,8
"",,Rose,,15,0,2,,17
JOHNSON/WELD,LIBERT,11 01,,0,0,0,,0
JOHNSON/WELD,LIBERT,11 02,,5,0,1,,6
"",,Savannah,,5,0,1,,6
JOHNSON/WELD,LIBERT,12 01,,5,0,0,,5
JOHNSON/WELD,LIBERT,12 02,,2,3,3,,8
JOHNSON/WELD,LIBERT,12 03,,2,5,0,,7
JOHNSON/WELD,LIBERT,12 04,,13,0,0,,13
JOHNSON/WELD,LIBERT,12 05,,2,1,2,,5
JOHNSON/WELD,LIBERT,12 06,,6,1,2,,9
"",,Sodus,,30,10,7,,47
JOHNSON/WELD,LIBERT,13 01,,2,8,0,,10
JOHNSON/WELD,LIBERT,13 02,,22,6,1,,29
JOHNSON/WELD,LIBERT,13 03,,16,0,1,,17
JOHNSON/WELD,LIBERT,13 04,,15,0,0,,15
JOHNSON/WELD,LIBERT,13 05,,4,2,1,,7
"",,Walworth,,59,16,3,,78
JOHNSON/WELD,LIBERT,14 01,,9,2,0,,11
JOHNSON/WELD,LIBERT,14 02,,8,0,1,,9
JOHNSON/WELD,LIBERT,14 03,,11,9,1,,21
JOHNSON/WELD,LIBERT,14 04,,7,0,0,,7
JOHNSON/WELD,LIBERT,14 05,,8,0,2,,10
"",,Williamson,,43,11,4,,58
JOHNSON/WELD,LIBERT,15 01,,4,3,0,,7
Name Party,Code,,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total
JOHNSON/WELD LIBERT,15 02,,0,2 0,,,,,,2
JOHNSON/WELD LIBERT,15 03,,3,2 0,,,,,,5
JOHNSON/WELD LIBERT,15 04,,3,0 0,,,,,,3
"",Wolcott,,10,7 0,,,,,,17
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,,PRESIDENT/VICE PRESIDENT,,,Total,Pos,I01,520
Pos J01 PRESIDENT/VICE PRESIDENT,,,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,
BUCHANAN NO PA,01 01,,0,0 0,,,,,,0
BUCHANAN NO PA,01 02,,0,0 0,,,,,,0
BUCHANAN NO PA,01 03,,0,0 0,,,,,,0
BUCHANAN NO PA,01 04,,0,0 0,,,,,,0
BUCHANAN NO PA,01 05,,0,0 0,,,,,,0
BUCHANAN NO PA,01 06,,0,0 0,,,,,,0
BUCHANAN NO PA,01 07,,0,0 0,,,,,,0
BUCHANAN NO PA,01 08,,0,0 0,,,,,,0
BUCHANAN NO PA,01 09,,0,0 0,,,,,,0
BUCHANAN NO PA,01 10,,0,0 0,,,,,,0
"",Arcadia,,0,0 0,,,,,,0
BUCHANAN NO PA,02 01,,0,0 0,,,,,,0
"",Butler,,0,0 0,,,,,,0
BUCHANAN NO PA,03 01,,0,0 0,,,,,,0
BUCHANAN NO PA,03 02,,0,0 0,,,,,,0
BUCHANAN NO PA,03 03,,0,0 0,,,,,,0
BUCHANAN NO PA,03 04,,0,0 0,,,,,,0
"",Galen,,0,0 0,,,,,,0
BUCHANAN NO PA,04 01,,0,0 0,,,,,,0
BUCHANAN NO PA,04 02,,0,0 0,,,,,,0
"",Huron,,0,0 0,,,,,,0
BUCHANAN NO PA,05 01,,0,0 0,,,,,,0
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
BUCHANAN,NO PA,05 02,,0,0,0,,0
BUCHANAN,NO PA,05 03,,0,0,0,,0
BUCHANAN,NO PA,05 04,,0,0,0,,0
BUCHANAN,NO PA,05 05,,0,0,0,,0
"",,Lyons,,0,0,0,,0
BUCHANAN,NO PA,06 01,,0,0,0,,0
BUCHANAN,NO PA,06 02,,0,0,0,,0
BUCHANAN,NO PA,06 03,,0,0,0,,0
BUCHANAN,NO PA,06 04,,0,0,0,,0
BUCHANAN,NO PA,06 05,,0,0,0,,0
"",,Macedon,,0,0,0,,0
BUCHANAN,NO PA,07 01,,0,0,0,,0
BUCHANAN,NO PA,07 02,,0,0,0,,0
BUCHANAN,NO PA,07 03,,0,0,0,,0
BUCHANAN,NO PA,07 04,,0,0,0,,0
"",,Marion,,0,0,0,,0
BUCHANAN,NO PA,08 01,,0,0,0,,0
BUCHANAN,NO PA,08 02,,0,0,0,,0
BUCHANAN,NO PA,08 03,,0,0,0,,0
BUCHANAN,NO PA,08 04,,0,0,0,,0
BUCHANAN,NO PA,08 05,,0,0,0,,0
BUCHANAN,NO PA,08 06,,0,0,0,,0
"",,Ontario,,0,0,0,,0
BUCHANAN,NO PA,09 01,,0,0,0,,0
BUCHANAN,NO PA,09 02,,0,0,0,,0
BUCHANAN,NO PA,09 03,,0,0,0,,0
BUCHANAN,NO PA,09 04,,0,0,0,,0
BUCHANAN,NO PA,09 05,,0,0,0,,0
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
BUCHANAN,NO PA,09 06,,0,0,0,,0
"",,Palmyra,,0,0,0,,0
BUCHANAN,NO PA,10 01,,0,0,0,,0
BUCHANAN,NO PA,10 02,,0,0,0,,0
"",,Rose,,0,0,0,,0
BUCHANAN,NO PA,11 01,,0,0,0,,0
BUCHANAN,NO PA,11 02,,0,0,0,,0
"",,Savannah,,0,0,0,,0
BUCHANAN,NO PA,12 01,,2,0,0,,2
BUCHANAN,NO PA,12 02,,0,0,0,,0
BUCHANAN,NO PA,12 03,,0,0,0,,0
BUCHANAN,NO PA,12 04,,0,0,0,,0
BUCHANAN,NO PA,12 05,,0,0,0,,0
BUCHANAN,NO PA,12 06,,0,0,0,,0
"",,Sodus,,2,0,0,,2
BUCHANAN,NO PA,13 01,,0,0,0,,0
BUCHANAN,NO PA,13 02,,0,0,0,,0
BUCHANAN,NO PA,13 03,,0,0,0,,0
BUCHANAN,NO PA,13 04,,0,0,0,,0
BUCHANAN,NO PA,13 05,,0,0,0,,0
"",,Walworth,,0,0,0,,0
BUCHANAN,NO PA,14 01,,0,0,0,,0
BUCHANAN,NO PA,14 02,,0,0,0,,0
BUCHANAN,NO PA,14 03,,0,0,0,,0
BUCHANAN,NO PA,14 04,,0,0,0,,0
BUCHANAN,NO PA,14 05,,0,0,0,,0
"",,Williamson,,0,0,0,,0
BUCHANAN,NO PA,15 01,,0,0,0,,0
Name Party,Code,,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total,
BUCHANAN NO PA,15 02,,0,0 0,,,,,,0,
BUCHANAN NO PA,15 03,,0,0 0,,,,,,0,
BUCHANAN NO PA,15 04,,0,0 0,,,,,,0,
"",Wolcott,,0,0 0,,,,,,0,
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,,PRESIDENT/VICE PRESIDENT,,,Total,Pos,J01,,2
Pos K01 PRESIDENT/VICE PRESIDENT,,,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,
CASTLE NO PA,01 01,,0,0 0,,,,,,0,
CASTLE NO PA,01 02,,0,0 0,,,,,,0,
CASTLE NO PA,01 03,,0,0 0,,,,,,0,
CASTLE NO PA,01 04,,0,0 0,,,,,,0,
CASTLE NO PA,01 05,,0,0 0,,,,,,0,
CASTLE NO PA,01 06,,0,0 0,,,,,,0,
CASTLE NO PA,01 07,,0,0 0,,,,,,0,
CASTLE NO PA,01 08,,0,0 0,,,,,,0,
CASTLE NO PA,01 09,,0,0 0,,,,,,0,
CASTLE NO PA,01 10,,0,0 0,,,,,,0,
"",Arcadia,,0,0 0,,,,,,0,
CASTLE NO PA,02 01,,0,0 0,,,,,,0,
"",Butler,,0,0 0,,,,,,0,
CASTLE NO PA,03 01,,0,0 0,,,,,,0,
CASTLE NO PA,03 02,,0,0 0,,,,,,0,
CASTLE NO PA,03 03,,0,0 0,,,,,,0,
CASTLE NO PA,03 04,,0,0 0,,,,,,0,
"",Galen,,0,0 0,,,,,,0,
CASTLE NO PA,04 01,,0,0 0,,,,,,0,
CASTLE NO PA,04 02,,0,0 0,,,,,,0,
"",Huron,,0,0 0,,,,,,0,
CASTLE NO PA,05 01,,0,0 0,,,,,,0,
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
CASTLE,NO PA,05 02,,0,0,0,,0
CASTLE,NO PA,05 03,,0,0,0,,0
CASTLE,NO PA,05 04,,0,0,0,,0
CASTLE,NO PA,05 05,,0,0,0,,0
"",,Lyons,,0,0,0,,0
CASTLE,NO PA,06 01,,0,0,0,,0
CASTLE,NO PA,06 02,,0,0,0,,0
CASTLE,NO PA,06 03,,0,0,0,,0
CASTLE,NO PA,06 04,,0,0,0,,0
CASTLE,NO PA,06 05,,0,0,0,,0
"",,Macedon,,0,0,0,,0
CASTLE,NO PA,07 01,,1,0,0,,1
CASTLE,NO PA,07 02,,0,0,0,,0
CASTLE,NO PA,07 03,,0,0,0,,0
CASTLE,NO PA,07 04,,0,0,0,,0
"",,Marion,,1,0,0,,1
CASTLE,NO PA,08 01,,0,0,0,,0
CASTLE,NO PA,08 02,,0,0,0,,0
CASTLE,NO PA,08 03,,1,0,0,,1
CASTLE,NO PA,08 04,,0,0,0,,0
CASTLE,NO PA,08 05,,0,0,0,,0
CASTLE,NO PA,08 06,,0,1,0,,1
"",,Ontario,,1,1,0,,2
CASTLE,NO PA,09 01,,0,0,0,,0
CASTLE,NO PA,09 02,,0,0,0,,0
CASTLE,NO PA,09 03,,0,1,0,,1
CASTLE,NO PA,09 04,,0,0,0,,0
CASTLE,NO PA,09 05,,0,0,0,,0
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
CASTLE,NO PA,09 06,,0,0,0,,0
"",,Palmyra,,0,1,0,,1
CASTLE,NO PA,10 01,,0,0,0,,0
CASTLE,NO PA,10 02,,0,0,0,,0
"",,Rose,,0,0,0,,0
CASTLE,NO PA,11 01,,0,0,0,,0
CASTLE,NO PA,11 02,,0,0,0,,0
"",,Savannah,,0,0,0,,0
CASTLE,NO PA,12 01,,0,0,0,,0
CASTLE,NO PA,12 02,,0,0,0,,0
CASTLE,NO PA,12 03,,0,0,0,,0
CASTLE,NO PA,12 04,,0,0,0,,0
CASTLE,NO PA,12 05,,0,0,0,,0
CASTLE,NO PA,12 06,,0,1,0,,1
"",,Sodus,,0,1,0,,1
CASTLE,NO PA,13 01,,0,0,0,,0
CASTLE,NO PA,13 02,,0,2,0,,2
CASTLE,NO PA,13 03,,0,0,0,,0
CASTLE,NO PA,13 04,,0,0,0,,0
CASTLE,NO PA,13 05,,0,0,0,,0
"",,Walworth,,0,2,0,,2
CASTLE,NO PA,14 01,,0,0,0,,0
CASTLE,NO PA,14 02,,0,0,0,,0
CASTLE,NO PA,14 03,,0,0,0,,0
CASTLE,NO PA,14 04,,2,0,0,,2
CASTLE,NO PA,14 05,,0,0,0,,0
"",,Williamson,,2,0,0,,2
CASTLE,NO PA,15 01,,0,0,0,,0
Name Party,Code,,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total,
CASTLE NO PA,15 02,,0,0 0,,,,,,0,
CASTLE NO PA,15 03,,0,0 0,,,,,,0,
CASTLE NO PA,15 04,,0,0 0,,,,,,0,
"",Wolcott,,0,0 0,,,,,,0,
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,,PRESIDENT/VICE PRESIDENT,,,Total,Pos,K01,,9
Pos L01 PRESIDENT/VICE PRESIDENT,,,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,
HOEFLING NO PA,01 01,,0,0 0,,,,,,0,
HOEFLING NO PA,01 02,,0,0 0,,,,,,0,
HOEFLING NO PA,01 03,,0,0 0,,,,,,0,
HOEFLING NO PA,01 04,,0,0 0,,,,,,0,
HOEFLING NO PA,01 05,,0,0 0,,,,,,0,
HOEFLING NO PA,01 06,,0,0 0,,,,,,0,
HOEFLING NO PA,01 07,,0,0 0,,,,,,0,
HOEFLING NO PA,01 08,,0,0 0,,,,,,0,
HOEFLING NO PA,01 09,,0,0 0,,,,,,0,
HOEFLING NO PA,01 10,,0,0 0,,,,,,0,
"",Arcadia,,0,0 0,,,,,,0,
HOEFLING NO PA,02 01,,0,0 0,,,,,,0,
"",Butler,,0,0 0,,,,,,0,
HOEFLING NO PA,03 01,,0,0 0,,,,,,0,
HOEFLING NO PA,03 02,,0,0 0,,,,,,0,
HOEFLING NO PA,03 03,,0,0 0,,,,,,0,
HOEFLING NO PA,03 04,,0,0 0,,,,,,0,
"",Galen,,0,0 0,,,,,,0,
HOEFLING NO PA,04 01,,0,0 0,,,,,,0,
HOEFLING NO PA,04 02,,0,0 0,,,,,,0,
"",Huron,,0,0 0,,,,,,0,
HOEFLING NO PA,05 01,,0,0 0,,,,,,0,
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
HOEFLING,NO PA,05 02,,0,0,0,,0
HOEFLING,NO PA,05 03,,0,0,0,,0
HOEFLING,NO PA,05 04,,0,0,0,,0
HOEFLING,NO PA,05 05,,0,0,0,,0
